datetime,open,high,low,close,open_interest,volume,total_turnover,date,open_interest_diff,ret,high_diff,factor_mom_1,factor_mom_2,hl_ratio,hl_ratio_diff,factor_mom_3,factor_rev_1,factor_rev_2,hedge_pressure_ratio,intraday_return,factor_rev_3,close_diff_abs,ER_up,ER_down,ER,Signal_factor_mom_1,Signal_factor_mom_2,Signal_factor_mom_3,Signal_factor_rev_1,Signal_factor_rev_2,Signal_factor_rev_3,Signal_ER,Signal_mom,Signal_rev,Signal
2019-04-30 10:02:00,22115.0,22125.0,22115.0,22120.0,63514.0,568.0,25077.2,2019-04-30,-64.0,0.0,,,,1.0002260397830018,0.0,,0.0,0.0,,0.00022609088853720039,0.0,,,,,,,,,,,,0.0,0.0,0.0
2019-04-30 11:02:00,22205.0,22205.0,22185.0,22185.0,64562.0,5408.0,238763.2,2019-04-30,770.0,-0.0009006980409818066,80.0,,160.0,1.000901510029299,-7.300101448466438,-7.300101448466438,0.0,0.0,6.484412470023981,-0.0009006980409818066,0.0,65.0,,,,,,,,,,,0.0,0.0,0.0
2019-04-30 12:02:00,22165.0,22170.0,22160.0,22165.0,63348.0,3096.0,136688.4,2019-04-30,-1050.0,0.0,-35.0,,-65.0,1.000225580870742,0.0,7.300101448466438,0.0,0.0,1.701098901098901,0.0,0.0,20.0,,,,,,,,,,,0.0,0.0,0.0
2019-04-30 14:02:00,22155.0,22170.0,22155.0,22170.0,63866.0,2532.0,111787.8,2019-04-30,-752.0,0.0006770480704130222,0.0,,-15.0,1.0,0.0,0.0,0.0,0.0,8.496644295302014,0.0006770480704130222,0.0,5.0,,,,,,,,,,,0.0,0.0,0.0
2019-04-30 15:02:00,22170.0,22180.0,22170.0,22175.0,41118.0,7802.0,344458.3,2019-04-30,-5014.0,0.00022552999548941521,10.0,,30.0,1.0002254791431793,-8.397282894743597,-8.397282894743597,0.0,0.0,1.8305959643359924,0.00022552999548941521,0.0,5.0,,,,,,,,,,,0.0,0.0,0.0
2019-05-06 09:02:00,22155.0,22235.0,22135.0,22210.0,40916.0,7380.0,326011.5,2019-05-06,-202.0,0.0015783540022547005,55.0,0.7231384180560921,-50.0,1.0011256190904998,-7.01296030970557,1.384322585038027,0.0,0.0,1.5336658354114714,0.0024825095915144146,0.0,35.0,90.0,130.0,0.6923076923076923,,,,1.0,,,,0.0,1.0,1.0
2019-05-06 10:02:00,22175.0,22175.0,22170.0,22170.0,50132.0,110.0,4859.25,2019-05-06,6.0,-0.00022547914317927464,-60.0,-1.22521765460603,55.0,1.0002255299954894,0.0,7.01296030970557,0.0,0.0,0.5288461538461539,-0.00022547914317927464,0.0,40.0,15.0,105.0,0.14285714285714285,,,,1.0,,,-1.0,0.0,1.0,1.0
2019-05-06 11:02:00,22170.0,22175.0,22165.0,22170.0,49344.0,218.0,9630.15,2019-05-06,-52.0,0.0,0.0,-0.024397501823713332,-10.0,1.0002255299954894,,,0.0,0.0,3.758620689655172,0.0,0.0,0.0,5.0,85.0,0.058823529411764705,,,,1.0,,,-1.0,0.0,1.0,1.0
2019-05-06 12:02:00,22155.0,22160.0,22155.0,22155.0,47360.0,488.0,21545.2,2019-05-06,-266.0,0.0,-15.0,-0.31232498706779377,-25.0,1.0002256826901377,-15.694825672756798,,0.0,0.0,2.280373831775701,0.0,0.0,15.0,15.0,95.0,0.15789473684210525,,,,1.0,,,-1.0,0.0,1.0,1.0
2019-05-06 14:02:00,22100.0,22110.0,22095.0,22095.0,56814.0,1748.0,77043.1,2019-05-06,494.0,-0.0004523863379325421,-50.0,-0.7869910029407436,-115.0,1.0006788866259335,-7.699168344391286,7.995657328365511,0.0,0.0,2.3000000000000003,-0.0002262443438914019,0.0,60.0,80.0,150.0,0.5333333333333333,,,,1.0,,,1.0,0.0,1.0,0.0
