datetime,open,high,low,close,open_interest,volume,total_turnover,date,open_interest_diff,ret,high_diff,factor_mom_1,factor_mom_2,hl_ratio,hl_ratio_diff,factor_mom_3,factor_rev_1,factor_rev_2,hedge_pressure_ratio,intraday_return,factor_rev_3,close_diff_abs,ER_up,ER_down,ER,Signal_factor_mom_1,Signal_factor_mom_2,Signal_factor_mom_3,Signal_factor_rev_1,Signal_factor_rev_2,Signal_factor_rev_3,Signal_ER,Signal_mom,Signal_rev,Signal
2016-01-04 10:01:00,1870.0,1870.0,1869.0,1869.0,1183046.0,516.0,9737.34,2016-01-04,-270.0,-0.0005347593582887278,,,,1.0005350454788657,0.0,,0.0,0.0,,-0.0005347593582887278,0.0,,,,,,,,,,,,0.0,0.0,0.0
2016-01-04 11:01:00,1867.0,1867.0,1866.0,1866.0,1189088.0,358.0,6747.6,2016-01-04,-186.0,0.0,-3.0,,-6.0,1.0005359056806002,-13.966098900196341,-13.966098900196341,0.0,0.0,4.261904761904762,-0.0005356186395286677,0.0,3.0,,,,,,,,,,,0.0,0.0,0.0
2016-01-04 12:01:00,1870.0,1871.0,1869.0,1870.0,1185758.0,574.0,10834.94,2016-01-04,-112.0,0.0,4.0,,6.0,1.0005347593582887,0.0,13.966098900196341,0.0,0.0,7.756756756756757,0.0,0.0,4.0,,,,,,,,,,,0.0,0.0,0.0
2016-01-04 14:01:00,1874.0,1875.0,1874.0,1875.0,1185570.0,2382.0,45082.84,2016-01-04,726.0,0.0005336179295625243,4.0,,9.0,1.0,0.0,0.0,0.0,0.0,2.8424821002386635,0.0005336179295625243,0.0,5.0,,,,,,,,,,,0.0,0.0,0.0
2016-01-04 15:01:00,1876.0,1876.0,1874.0,1875.0,1180968.0,2704.0,51183.98,2016-01-04,-624.0,0.0,1.0,,2.0,1.0005333333333333,-7.536363938404621,-7.536363938404621,0.0,0.0,2.002962962962963,-0.0005330490405117683,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0
2016-01-05 10:01:00,1875.0,1875.0,1874.0,1875.0,1192508.0,296.0,5600.44,2016-01-05,166.0,0.0005336179295625243,-1.0,-0.6488856845230502,-1.0,1.0,0.0,7.536363938404621,0.0,0.0,0.37468354430379747,0.0,0.0,0.0,6.0,12.0,0.5,,,,1.0,,,,0.0,1.0,1.0
2016-01-05 11:01:00,1874.0,1874.0,1873.0,1874.0,1191552.0,238.0,4502.92,2016-01-05,-130.0,0.0,-1.0,-0.9561828874675149,-2.0,1.0,,,0.0,0.0,0.8040540540540541,0.0,0.0,1.0,8.0,10.0,0.8,,,,1.0,,,1.0,0.0,1.0,0.0
2016-01-05 12:01:00,1878.0,1880.0,1878.0,1879.0,1188098.0,1992.0,37787.1,2016-01-05,72.0,0.0,6.0,1.3485387280426648,9.0,1.0005321979776476,-7.538494999413651,,0.0,0.0,9.861386138613861,0.0005324813631522041,0.0,5.0,9.0,11.0,0.8181818181818182,,,,1.0,,,1.0,0.0,1.0,0.0
2016-01-05 14:01:00,1887.0,1889.0,1887.0,1889.0,1195680.0,5066.0,96565.08,2016-01-05,-2848.0,0.0010598834128245915,9.0,1.3794818944189529,18.0,1.0,0.0,7.538494999413651,0.0,0.0,1.734931506849315,0.0010598834128245915,0.0,10.0,14.0,16.0,0.875,,,,1.0,,,1.0,0.0,1.0,0.0
2016-01-05 15:01:00,1894.0,1895.0,1892.0,1894.0,1154956.0,7012.0,134024.78,2016-01-05,-1702.0,0.0,6.0,0.4835456804902439,12.0,1.0005279831045406,-7.5464462737461115,-7.5464462737461115,0.0,0.0,6.11867364746946,0.0,0.0,5.0,19.0,21.0,0.9047619047619048,,,,1.0,,,1.0,0.0,1.0,0.0
