datetime,open,high,low,close,open_interest,volume,total_turnover,date,open_interest_diff,ret,high_diff,factor_mom_1,factor_mom_2,hl_ratio,hl_ratio_diff,factor_mom_3,factor_rev_1,factor_rev_2,hedge_pressure_ratio,intraday_return,factor_rev_3,close_diff_abs,ER_up,ER_down,ER,Signal_factor_mom_1,Signal_factor_mom_2,Signal_factor_mom_3,Signal_factor_rev_1,Signal_factor_rev_2,Signal_factor_rev_3,Signal_ER,Signal_mom,Signal_rev,Signal
2021-02-01 10:02:00,11478.0,11478.0,11464.0,11476.0,38955.0,752.0,38239.2,2021-02-01,139.0,-0.00017424638438756634,,,,1.0001742767514814,0.0,,0.0,0.0,,-0.00017424638438756634,0.0,,,,,,,,,,,,0.0,0.0,0.0
2021-02-01 11:02:00,11460.0,11462.0,11456.0,11462.0,40023.0,154.0,7841.68,2021-02-01,1.0,0.00034910106475827263,-16.0,,-26.0,1.0,0.0,0.0,0.0,0.0,1.1159420289855073,0.00017452006980800405,0.0,14.0,,,,,,,,,,,0.0,0.0,0.0
2021-02-01 12:02:00,11496.0,11506.0,11490.0,11500.0,40947.0,2301.0,117281.97,2021-02-01,-28.0,0.0,44.0,,70.0,1.0005217391304349,-7.558342845123156,-7.558342845123156,0.0,0.0,79.34482758620689,0.0003479471120388933,0.0,38.0,,,,,,,,,,,0.0,0.0,0.0
2021-02-01 14:02:00,11618.0,11652.0,11604.0,11650.0,50872.0,2684.0,140288.95,2021-02-01,-94.0,0.002581755593803692,146.0,,236.0,1.0001716738197426,0.0,7.558342845123156,0.0,0.0,40.666666666666664,0.0027543467033912528,0.0,150.0,,,,,,,,,,,0.0,0.0,0.0
2021-02-01 15:02:00,11766.0,11766.0,11694.0,11700.0,45054.0,6569.0,350114.15,2021-02-01,-2771.0,-0.005778382053025166,114.0,,238.0,1.0056410256410255,-5.2085951665928025,-5.2085951665928025,0.0,0.0,2.4538662682106835,-0.0056093829678735,0.0,50.0,,,,,,,,,,,0.0,0.0,0.0
2021-02-02 09:02:00,11700.0,11766.0,11700.0,11738.0,46754.0,9242.0,487423.08,2021-02-02,1700.0,0.003247863247863192,0.0,-0.8163194474879744,-60.0,1.0023854148918043,0.0,5.2085951665928025,0.0,0.0,2.0670990829791993,0.003247863247863192,0.0,38.0,262.0,290.0,0.903448275862069,,,,1.0,,,1.0,0.0,1.0,0.0
2021-02-02 10:02:00,11884.0,11886.0,11880.0,11882.0,61779.0,648.0,36642.11,2021-02-02,126.0,-0.00016829350387070896,120.0,0.5807916656993954,364.0,1.000336643662683,0.0,0.0,0.0,0.0,0.4116899618805591,-0.00016829350387070896,0.0,144.0,420.0,420.0,1.0,,,,1.0,,,1.0,0.0,1.0,0.0
2021-02-02 11:02:00,11798.0,11822.0,11798.0,11818.0,60640.0,1253.0,66809.96,2021-02-02,-227.0,0.0018650389962699965,-64.0,-1.4039016778479083,-168.0,1.0003384667456423,-13.21498155630235,-13.21498155630235,0.0,0.0,3.54957507082153,0.001695202576707855,0.0,64.0,318.0,446.0,0.7130044843049327,,,,1.0,,,1.0,0.0,1.0,
2021-02-02 12:02:00,11810.0,11820.0,11806.0,11806.0,60003.0,1106.0,55760.56,2021-02-02,-408.0,-0.0003386960203217715,-2.0,-0.44283265606766237,20.0,1.0011858377096392,-7.073371985172537,6.141609571129813,0.0,0.0,6.110497237569061,-0.0003386960203217715,0.0,12.0,156.0,308.0,0.5064935064935064,,,,1.0,,,-1.0,0.0,1.0,1.0
2021-02-02 14:02:00,11702.0,11712.0,11702.0,11706.0,58400.0,792.0,42110.64,2021-02-02,-62.0,0.0003418219107844678,-108.0,-1.1302936897921279,-212.0,1.0005125576627372,0.0,7.073371985172537,0.0,0.0,2.2890173410404624,0.0003418219107844678,0.0,100.0,6.0,358.0,0.01675977653631285,,,,1.0,,,-1.0,0.0,1.0,1.0
2021-02-02 15:02:00,11606.0,11612.0,11596.0,11610.0,44592.0,3605.0,184824.67,2021-02-02,-2469.0,0.00017229496898685248,-100.0,-0.7353716911033827,-202.0,1.0001722652885443,0.0,0.0,0.284072060597517,0.0,1.4977149979227253,0.00034464931931754705,0.0,96.0,128.0,416.0,0.3076923076923077,,,,-1.0,,,-1.0,0.0,-1.0,-1.0
2021-02-03 09:02:00,11526.0,11528.0,11462.0,11502.0,45033.0,8469.0,436407.57,2021-02-03,441.0,-0.009302325581395321,-84.0,-0.29253094606867874,-214.0,1.0022604764388803,-6.171447488434764,-6.171447488434764,0.15487318589110677,0.0,2.910309278350516,-0.0020822488287350893,0.0,108.0,380.0,380.0,1.0,,,,-1.0,,,1.0,0.0,-1.0,0.0
2021-02-03 10:02:00,11382.0,11394.0,11380.0,11390.0,49123.0,1057.0,54012.7,2021-02-03,-451.0,0.0007028641714987849,-134.0,-0.9659158701550055,-226.0,1.0003511852502196,0.0,6.171447488434764,0.25484119902430996,0.0,1.1849775784753362,0.0007028641714987849,0.0,112.0,428.0,428.0,1.0,,,,-1.0,,,1.0,0.0,-1.0,0.0
2021-02-03 11:02:00,11518.0,11526.0,11512.0,11514.0,47819.0,1191.0,60967.29,2021-02-03,95.0,-0.0003472825143253644,132.0,1.7637054499967426,268.0,1.0010422094841063,-7.277335664063852,-7.277335664063852,0.1805028339811355,0.0,2.1813186813186816,-0.0003472825143253644,0.0,124.0,292.0,540.0,0.5407407407407407,,,,-1.0,,,1.0,0.0,-1.0,
2021-02-03 12:02:00,11490.0,11496.0,11484.0,11496.0,45785.0,900.0,48678.27,2021-02-03,-255.0,0.0003480682213714559,-30.0,0.12585019741140072,-56.0,1.0,0.0,7.277335664063852,0.3462984621866444,0.0,2.571428571428571,0.0005221932114882755,0.0,18.0,210.0,458.0,0.4585152838427948,,,,-1.0,,,-1.0,0.0,-1.0,-1.0
2021-02-03 14:02:00,11540.0,11542.0,11532.0,11532.0,46897.0,1022.0,52408.16,2021-02-03,-73.0,-0.0008664009703690523,46.0,0.5690336057461189,98.0,1.000867152271939,-7.050295965764182,-7.050295965764182,0.14084545576019028,0.0,5.615384615384616,-0.0006932409012131435,0.0,36.0,78.0,398.0,0.19597989949748743,,,,1.0,,,-1.0,0.0,1.0,1.0
2021-02-03 15:02:00,11494.0,11500.0,11486.0,11500.0,39129.0,2726.0,139898.32,2021-02-03,-1925.0,0.0003479471120388933,-42.0,-0.3639854408735418,-92.0,1.0,0.0,7.050295965764182,0.155817312383227,0.0,1.4719222462203025,0.0005220114842525714,0.0,32.0,2.0,322.0,0.006211180124223602,,,,1.0,,,-1.0,0.0,1.0,1.0
2021-02-04 09:02:00,11544.0,11606.0,11544.0,11606.0,40343.0,5548.0,287996.68,2021-02-04,1214.0,0.009217391304347844,106.0,0.8134615357841056,108.0,1.0,,,0.0,0.0,1.7674418604651163,0.005370755370755376,0.0,106.0,216.0,316.0,0.6835443037974683,,,,1.0,,,-1.0,0.0,1.0,1.0
