datetime,open,high,low,close,open_interest,volume,total_turnover,date,open_interest_diff,ret,high_diff,factor_mom_1,factor_mom_2,hl_ratio,hl_ratio_diff,factor_mom_3,factor_rev_1,factor_rev_2,hedge_pressure_ratio,intraday_return,factor_rev_3,close_diff_abs,ER_up,ER_down,ER,Signal_factor_mom_1,Signal_factor_mom_2,Signal_factor_mom_3,Signal_factor_rev_1,Signal_factor_rev_2,Signal_factor_rev_3,Signal_ER,Signal_mom,Signal_rev,Signal
2023-08-18 10:02:00,655.5999999999999,661.3999999999999,653.8999999999999,658.8999999999999,12955.0,2874.0,130183.015,2023-08-18,337.0,0.005186880244088421,,,,1.0037942024586433,0.0,,0.0,0.0,,0.00503355704697972,0.0,,,,,,,,,,,,0.0,0.0,0.0
2023-08-18 11:02:00,666.1999999999999,667.4999999999999,664.6999999999999,664.8999999999999,14468.0,986.0,45021.345,2023-08-18,70.0,-0.0019513659561694041,6.100000000000023,,21.40000000000009,1.0039103624605203,-9.060541990728302,-9.060541990728302,0.0,0.0,3.6928838951310863,-0.0019513659561694041,0.0,6.0,,,,,,,,,,,0.0,0.0,0.0
2023-08-18 12:02:00,664.5999999999999,664.9999999999999,662.5999999999999,663.1999999999999,13815.0,699.0,31832.55,2023-08-18,-247.0,-0.002106530243755622,-2.5,,-3.7000000000000455,1.002714113389626,0.0,9.060541990728302,0.0,0.0,2.2050473186119874,-0.002106530243755622,0.0,1.6999999999999318,,,,,,,,,,,0.0,0.0,0.0
2023-08-18 14:02:00,643.6999999999999,646.0999999999999,643.6999999999999,645.9999999999999,15133.0,816.0,36411.555,2023-08-18,87.0,0.0038850038850037905,-18.899999999999977,,-39.799999999999955,1.00015479876161,0.0,0.0,0.0,0.0,2.44311377245509,0.003573093055771359,0.0,17.200000000000045,,,,,,,,,,,0.0,0.0,0.0
2023-08-18 15:02:00,678.0999999999999,683.0999999999999,668.5999999999999,668.8999999999999,12099.0,3532.0,163211.78,2023-08-18,-1197.0,-0.013567320454210385,37.0,,59.299999999999955,1.0212288832411422,-3.8597112171038916,-3.8597112171038916,0.0,0.0,2.750778816199377,-0.013567320454210385,0.0,22.899999999999977,,,,,,,,,,,0.0,0.0,0.0
2023-08-21 09:02:00,670.5999999999999,676.5999999999999,648.5999999999999,653.3,13034.0,7158.0,324989.875,2023-08-21,935.0,-0.023321871729705346,-6.5,-0.4540654275815396,-27.5,1.0356650849533138,-4.238016219441669,-0.37830500233777764,0.0,0.0,3.3574108818011257,-0.02579779302117502,0.0,15.599999999999909,5.599999999999909,63.399999999999864,0.08832807570977794,,,,1.0,,,-1.0,0.0,1.0,1.0
2023-08-21 10:02:00,673.9999999999999,675.3,671.0999999999999,672.5999999999999,16496.0,660.0,30402.32,2023-08-21,47.0,-0.0020771513353115,-1.2999999999999545,-0.13618152123747396,25.899999999999977,1.0040142729705621,0.0,4.238016219441669,0.0,0.0,0.7432432432432432,-0.0020771513353115,0.0,19.299999999999955,7.7000000000000455,76.69999999999982,0.1003911342894402,,,,1.0,,,-1.0,0.0,1.0,1.0
2023-08-21 11:02:00,669.4999999999999,670.1999999999999,667.3,669.3,17263.0,1533.0,70227.5,2023-08-21,206.0,0.00014943215780038877,-5.100000000000023,-0.2901887985190695,-8.299999999999955,1.001344688480502,0.0,0.0,0.0,0.0,9.641509433962264,-0.0002987303958176257,0.0,3.2999999999999545,6.100000000000023,78.29999999999984,0.07790549169859559,,,,1.0,,,-1.0,0.0,1.0,1.0
2023-08-21 12:02:00,663.3,664.3,661.1999999999999,663.1999999999999,16855.0,1308.0,59516.445,2023-08-21,-123.0,-0.00015076134479119485,-5.899999999999977,-0.5085718493357941,-12.299999999999955,1.0016586248492159,-8.066320239999719,-8.066320239999719,0.0,0.0,3.9756838905775074,-0.00015076134479119485,0.0,6.100000000000023,17.200000000000045,67.19999999999982,0.2559523809523823,,,,1.0,,,-1.0,0.0,1.0,1.0
2023-08-21 14:02:00,665.8999999999999,668.8999999999999,664.3999999999999,668.4999999999999,17661.0,966.0,44162.8,2023-08-21,-26.0,0.004055271853409259,4.599999999999909,1.608371407640179,5.799999999999841,1.000598354525056,0.0,8.066320239999719,0.0,0.0,9.958762886597938,0.0039044901636882123,0.0,5.2999999999999545,0.39999999999997726,49.599999999999795,0.008064516129031833,,,,1.0,,,-1.0,0.0,1.0,1.0
