datetime,open,high,low,close,open_interest,volume,total_turnover,date,open_interest_diff,ret,high_diff,factor_mom_1,factor_mom_2,hl_ratio,hl_ratio_diff,factor_mom_3,factor_rev_1,factor_rev_2,hedge_pressure_ratio,intraday_return,factor_rev_3,close_diff_abs,ER_up,ER_down,ER,Signal_factor_mom_1,Signal_factor_mom_2,Signal_factor_mom_3,Signal_factor_rev_1,Signal_factor_rev_2,Signal_factor_rev_3,Signal_ER,Signal_mom,Signal_rev,Signal
2020-11-19 10:02:00,46550.0,46560.0,46530.0,46560.0,1746.0,24.0,5650.25,2020-11-19,2.0,0.0,,,,1.0,0.0,,0.0,0.0,,0.00021482277121376292,0.0,,,,,,,,,,,,0.0,0.0,0.0
2020-11-19 11:02:00,46590.0,46590.0,46570.0,46570.0,1792.0,3.0,706.8,2020-11-19,-2.0,-0.00042927666881309445,30.0,,80.0,1.000429461026412,-7.752979562422211,-7.752979562422211,0.0,0.0,0.75,-0.00042927666881309445,0.0,10.0,,,,,,,,,,,0.0,0.0,0.0
2020-11-19 12:02:00,46480.0,46500.0,46470.0,46470.0,1648.0,6.0,1410.75,2020-11-19,-2.0,-0.00043020004301996817,-90.0,,-210.0,1.000645577792124,-8.439691714342004,-0.6867121519197932,0.0,0.0,,-0.00021514629948360398,0.0,100.0,,,,,,,,,,,0.0,0.0,0.0
2020-11-19 14:02:00,46560.0,46580.0,46560.0,46580.0,1575.0,7.0,1648.85,2020-11-19,-5.0,0.00042955326460480947,80.0,,170.0,1.0,0.0,8.439691714342004,0.0,0.0,2.3333333333333335,0.00042955326460480947,0.0,110.0,,,,,,,,,,,0.0,0.0,0.0
2020-11-19 15:02:00,46580.0,46590.0,46550.0,46550.0,1556.0,23.0,5417.9,2020-11-19,-10.0,-0.0006440532417346656,10.0,,10.0,1.000859291084855,-7.05940282859121,-7.05940282859121,0.0,0.0,4.6000000000000005,-0.0006440532417346656,0.0,30.0,,,,,,,,,,,0.0,0.0,0.0
2020-11-19 21:02:00,46630.0,46630.0,46570.0,46610.0,1555.0,23.0,5420.65,2020-11-20,-1.0,0.0012889366272825775,40.0,0.4095631031768743,70.0,1.0004290924694272,0.0,7.05940282859121,0.0,0.0,2.5555555555555554,-0.0004289084280506561,0.0,60.0,50.0,310.0,0.16129032258064516,,,,1.0,,,-1.0,0.0,1.0,1.0
2020-11-19 22:02:00,46630.0,46630.0,46610.0,46630.0,1481.0,7.0,1650.75,2020-11-20,-1.0,0.00021450021450020174,0.0,-0.12696813301379034,40.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,20.0,60.0,320.0,0.1875,,,,1.0,,,-1.0,0.0,1.0,1.0
2020-11-19 23:02:00,46780.0,46820.0,46760.0,46790.0,1517.0,70.0,16563.25,2020-11-20,8.0,0.0010697475395806677,190.0,1.6362256572212381,300.0,1.00064116264159,-7.352227402198101,-7.352227402198101,0.0,0.0,7.777777777777779,0.00021376656690885731,0.0,160.0,320.0,380.0,0.8421052631578947,,,,1.0,,,1.0,0.0,1.0,0.0
2020-11-20 00:02:00,46790.0,46800.0,46790.0,46800.0,1547.0,2.0,473.35,2020-11-20,-1.0,0.0,-20.0,-0.7579406660787721,40.0,1.0,0.0,7.352227402198101,0.0,0.0,0.2222222222222222,0.00021372088052995508,0.0,10.0,220.0,280.0,0.7857142857142857,,,,1.0,,,1.0,0.0,1.0,0.0
2020-11-20 01:02:00,46860.0,46870.0,46840.0,46870.0,1523.0,4.0,947.9,2020-11-20,-3.0,0.00021340162185223832,70.0,0.16940166861465383,120.0,1.0,,,0.5635338308136428,0.0,2.0,0.00021340162185223832,0.0,70.0,320.0,320.0,1.0,,,,-1.0,,,1.0,0.0,-1.0,0.0
2020-11-20 09:02:00,46940.0,46940.0,46740.0,46760.0,1502.0,96.0,22726.65,2020-11-20,-21.0,-0.002346917004480531,70.0,0.0972289627449298,-20.0,1.0038494439692045,-5.55982656469578,,0.16078638317931682,0.0,5.333333333333333,-0.0038346825734980605,0.0,110.0,150.0,370.0,0.40540540540540543,,,,-1.0,,,1.0,0.0,-1.0,
2020-11-20 10:02:00,46740.0,46760.0,46740.0,46760.0,1443.0,13.0,3073.8,2020-11-20,2.0,0.00021390374331553552,-180.0,-1.5012121142603814,-200.0,1.0,0.0,5.55982656469578,0.30969677019581177,0.0,0.5652173913043479,0.00042789901583217826,0.0,0.0,130.0,350.0,0.37142857142857144,,,,-1.0,,,-1.0,0.0,-1.0,-1.0
2020-11-20 11:02:00,46810.0,46810.0,46810.0,46810.0,1445.0,0.0,0.0,2020-11-20,0.0,0.0,50.0,0.4898254945225846,140.0,1.0,,,0.4418131905774721,0.0,0.0,0.0,0.0,50.0,20.0,240.0,0.08333333333333333,,,,-1.0,,,-1.0,0.0,-1.0,-1.0
2020-11-20 12:02:00,47020.0,47040.0,46990.0,46990.0,1448.0,15.0,3566.25,2020-11-20,-1.0,-0.0004254413954477565,230.0,1.2406527841644568,390.0,1.0010640561821664,-6.845667086668706,,0.4329360589613826,0.0,15.0,-0.0006380263717566947,0.0,180.0,190.0,410.0,0.4634146341463415,,,,-1.0,,,-1.0,0.0,-1.0,-1.0
2020-11-20 14:02:00,47040.0,47040.0,47010.0,47020.0,1491.0,27.0,6421.45,2020-11-20,-6.0,-0.0002126302360195842,0.0,-0.23064766052181793,40.0,1.0004253509145045,0.0,6.845667086668706,0.0,0.0,5.4,-0.00042517006802722523,0.0,30.0,150.0,370.0,0.40540540540540543,,,,1.0,,,1.0,0.0,1.0,0.0
